TaxYear,TaxDistrict,TIFProjectNum,TIFProjectName,TIFStatus,TIFStartYear,TIFEndYear,TIFPercentage,ParcelNumber,Library,JNVS,ParkDist,CityVillage,Township,School,TaxableLUC,TIFLUC,AppraisedLand,AppraisedImpr,AppraisedTotal,AssessedLand,AssessedImpr,AssessedTotal,Homesite,TaxRateType,FullRate,ReductionFactor,NonBusinessRate,OwnOccRate,EffectiveRate,EffRateCountyGen,EffRateChildren,EffRateADMH,EffRateFCBDD,EffRateParks,EffRateZoo,EffRateSenior,EffRateLibrary,EffRateJNVS,EffRateParkDist,EffRateCityVillage,EffRateTownship,EffRateSchools,EffRateCSCC,DivertedCountyGen,DivertedChildren,DivertedADMH,DivertedFCBDD,DivertedParks,DivertedZoo,DivertedSenior,DivertedLibrary,DivertedJNVS,DivertedParkDist,DivertedCityVillage,DivertedTownship,DivertedSchools,DivertedCSCC,DivertedTotal,TIFTotal,SourceFile,TIFJvs,TIFCityVillage,TIFTownship,TIFSchools,TIFMLND,TIFMBLD
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004287,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004288,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004289,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004290,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004291,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004292,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004293,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004294,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004295,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004296,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004297,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004298,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004299,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004300,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004301,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004302,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004303,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004304,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004305,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004306,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004307,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004308,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004309,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004310,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004311,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004312,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004313,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004314,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004315,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004316,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004317,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004318,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004319,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004320,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,87000,104300,6060,30450,36510,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,48.3,105.61,54.69,120.62,20.43,12.02,31.04,85.48,65.72,0,0,339.89,0,11.68,895.48,2118.14,TifDetails-TY2024-2025-05-22.xlsx,0,0,895.48,1222.66,17300.00,87000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004321,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004322,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004323,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
2024,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170004324,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,,,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,17300,123000,140300,6060,43050,49110,No,Res/Ag,129.8,0.521402,0.066113,0.016528,62.122058,1.47,3.147408,1.613192,3.670638,0.559478,0.365786,0.918308,2.485048,2,0,0,9.677583,35.894617,0.32,64.97,142.06,73.56,162.24,27.48,16.17,41.75,114.97,88.4,0,0,457.2,0,15.71,1204.51,2849.12,TifDetails-TY2024-2025-05-22.xlsx,0,0,1204.51,1644.61,17300.00,123000.00
